timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2021-12-12T00:00:00.000Z";"2021-12-12T23:59:59.999Z";"2021-12-12T22:40:11.000Z";"2021-12-12T02:06:22.000Z";"2781";0.488957984;0.5181870863;0.4598248916;0.5093736019;203332.06;24654182.54;"2021-12-12T23:59:59.999Z"
"2021-12-11T00:00:00.000Z";"2021-12-11T23:59:59.999Z";"2021-12-11T18:33:23.000Z";"2021-12-11T07:52:11.000Z";"2781";0.476232312;0.5058509355;0.4653993982;0.4890312643;137195.78;23669593.43;"2021-12-11T23:59:59.999Z"
"2021-12-10T00:00:00.000Z";"2021-12-10T23:59:59.999Z";"2021-12-10T00:36:19.000Z";"2021-12-10T23:48:22.000Z";"2781";0.5091344677;0.5126088837;0.4718285513;0.4762596266;155397.14;23051433.62;"2021-12-10T23:59:59.999Z"
"2021-12-09T00:00:00.000Z";"2021-12-09T23:59:59.999Z";"2021-12-09T08:35:10.000Z";"2021-12-09T23:57:28.000Z";"2781";0.5425889133;0.5517921577;0.5088165219;0.5097144403;113093.53;24670679.46;"2021-12-09T23:59:59.999Z"
"2021-12-08T00:00:00.000Z";"2021-12-08T23:59:59.999Z";"2021-12-08T01:46:08.000Z";"2021-12-08T13:21:20.000Z";"2781";0.5351575636;0.5537021447;0.5308801164;0.5424910828;131099.51;26257101.14;"2021-12-08T23:59:59.999Z"
"2021-12-07T00:00:00.000Z";"2021-12-07T23:59:59.999Z";"2021-12-07T09:23:08.000Z";"2021-12-07T23:52:09.000Z";"2781";0.549541159;0.5572198653;0.5326624528;0.5351919462;91396.16;25903815.76;"2021-12-07T23:59:59.999Z"
"2021-12-06T00:00:00.000Z";"2021-12-06T23:59:59.999Z";"2021-12-06T23:04:09.000Z";"2021-12-06T11:28:08.000Z";"2781";0.5440750379;0.5506327597;0.4918448393;0.5492382809;165739.52;26583672.15;"2021-12-06T23:59:59.999Z"
"2021-12-05T00:00:00.000Z";"2021-12-05T23:59:59.999Z";"2021-12-05T07:08:10.000Z";"2021-12-05T03:13:12.000Z";"2781";0.541068595;0.570882864;0.5288876987;0.5438182801;249354.84;26321338.79;"2021-12-05T23:59:59.999Z"
"2021-12-04T00:00:00.000Z";"2021-12-04T23:59:59.999Z";"2021-12-04T01:07:11.000Z";"2021-12-04T12:57:21.000Z";"2781";0.5805533993;0.5963502014;0.4989198586;0.5420618345;215030.13;26236325.1;"2021-12-04T23:59:59.999Z"
"2021-12-03T00:00:00.000Z";"2021-12-03T23:59:59.999Z";"2021-12-03T12:35:10.000Z";"2021-12-03T20:43:11.000Z";"2781";0.6335516158;0.6503263695;0.5744016317;0.5807854985;169895.29;28110588.46;"2021-12-03T23:59:59.999Z"
"2021-12-02T00:00:00.000Z";"2021-12-02T23:59:59.999Z";"2021-12-02T03:01:22.000Z";"2021-12-02T19:10:09.000Z";"2781";0.6729127413;0.674521445;0.6218139818;0.6334477291;289167.03;30659492.14;"2021-12-02T23:59:59.999Z"
"2021-12-01T00:00:00.000Z";"2021-12-01T23:59:59.999Z";"2021-12-01T14:58:33.000Z";"2021-12-01T06:07:23.000Z";"2781";0.6785745881;0.7028682955;0.6647814812;0.6729477927;130703.28;32571334;"2021-12-01T23:59:59.999Z"
"2021-11-30T00:00:00.000Z";"2021-11-30T23:59:59.999Z";"2021-11-30T20:32:57.000Z";"2021-11-30T08:10:39.000Z";"2781";0.6424666692;0.71096547;0.636507887;0.6788023485;198943.5;32854700.26;"2021-11-30T23:59:59.999Z"
"2021-11-29T00:00:00.000Z";"2021-11-29T23:59:59.999Z";"2021-11-29T21:29:14.000Z";"2021-11-29T06:07:13.000Z";"2781";0.6157590558;0.6504912578;0.6088622774;0.6413886734;205898.42;31043841.64;"2021-11-29T23:59:59.999Z"
"2021-11-28T00:00:00.000Z";"2021-11-28T23:59:59.999Z";"2021-11-28T23:52:10.000Z";"2021-11-28T18:21:39.000Z";"2781";0.6010496562;0.6167037807;0.5684768628;0.6160801147;145235.3;29818882.55;"2021-11-28T23:59:59.999Z"
"2021-11-27T00:00:00.000Z";"2021-11-27T23:59:59.999Z";"2021-11-27T15:02:10.000Z";"2021-11-27T00:07:11.000Z";"2781";0.5731677263;0.6285553724;0.5702249391;0.6001345063;169855.84;29047099.44;"2021-11-27T23:59:59.999Z"
"2021-11-26T00:00:00.000Z";"2021-11-26T23:59:59.999Z";"2021-11-26T05:27:30.000Z";"2021-11-26T23:43:16.000Z";"2781";0.5885982233;0.6391072861;0.5675693683;0.5727459523;605684.07;27721466.53;"2021-11-26T23:59:59.999Z"
"2021-11-25T00:00:00.000Z";"2021-11-25T23:59:59.999Z";"2021-11-25T23:49:08.000Z";"2021-11-25T00:12:27.000Z";"2781";0.5114655732;0.5903315627;0.5086240457;0.5267871721;124655.26;25497016.44;"2021-11-25T23:59:59.999Z"
"2021-11-24T00:00:00.000Z";"2021-11-24T23:59:59.999Z";"2021-11-24T02:01:11.000Z";"2021-11-24T20:07:10.000Z";"2781";0.5220222068;0.5269293944;0.5001230492;0.5190812357;234721.13;25124041.55;"2021-11-24T23:59:59.999Z"
"2021-11-23T00:00:00.000Z";"2021-11-23T23:59:59.999Z";"2021-11-23T23:44:11.000Z";"2021-11-23T00:16:11.000Z";"2781";0.4933601036;0.5239131926;0.4912295533;0.5218749196;241842.29;25259258.59;"2021-11-23T23:59:59.999Z"
"2021-11-22T00:00:00.000Z";"2021-11-22T23:59:59.999Z";"2021-11-22T14:11:12.000Z";"2021-11-22T05:47:09.000Z";"2781";0.4992977298;0.5334713078;0.4813514099;0.4935459896;412057.1;23888110.56;"2021-11-22T23:59:59.999Z"
"2021-11-21T00:00:00.000Z";"2021-11-21T23:59:59.999Z";"2021-11-21T09:38:09.000Z";"2021-11-21T17:26:09.000Z";"2781";0.5007285213;0.5131989879;0.4810485992;0.4987587083;96684.88;24140411.27;"2021-11-21T23:59:59.999Z"
"2021-11-20T00:00:00.000Z";"2021-11-20T23:59:59.999Z";"2021-11-20T21:54:23.000Z";"2021-11-20T15:57:24.000Z";"2781";0.4865381701;0.5035683882;0.4745087695;0.5004879893;107384.71;24224110.16;"2021-11-20T23:59:59.999Z"
"2021-11-19T00:00:00.000Z";"2021-11-19T23:59:59.999Z";"2021-11-19T20:45:19.000Z";"2021-11-19T03:23:10.000Z";"2781";0.4520891249;0.4899052666;0.4398369456;0.4865370599;177711.49;23548871.49;"2021-11-19T23:59:59.999Z"
"2021-11-18T00:00:00.000Z";"2021-11-18T23:59:59.999Z";"2021-11-18T22:18:22.000Z";"2021-11-18T17:12:23.000Z";"2781";0.4651510382;0.4761915632;0.4313431618;0.4514500739;370666.34;21850626.91;"2021-11-18T23:59:59.999Z"
"2021-11-17T00:00:00.000Z";"2021-11-17T23:59:59.999Z";"2021-11-17T05:00:09.000Z";"2021-11-17T10:36:23.000Z";"2781";0.5140686352;0.5557145004;0.4525129798;0.4648631539;359406.99;22499833.15;"2021-11-17T23:59:59.999Z"
"2021-11-16T00:00:00.000Z";"2021-11-16T23:59:59.999Z";"2021-11-16T07:43:06.000Z";"2021-11-16T11:21:24.000Z";"2781";0.4922686254;0.5477620956;0.4577738428;0.5144686447;361279.57;24900787.61;"2021-11-16T23:59:59.999Z"
"2021-11-15T00:00:00.000Z";"2021-11-15T23:59:59.999Z";"2021-11-15T12:34:09.000Z";"2021-11-15T22:03:25.000Z";"2781";0.4976192214;0.5137686342;0.4914651944;0.4929542162;98435.67;23859468.15;"2021-11-15T23:59:59.999Z"
"2021-11-14T00:00:00.000Z";"2021-11-14T23:59:59.999Z";"2021-11-14T00:00:10.000Z";"2021-11-14T09:26:09.000Z";"2781";0.5401126964;0.5401126964;0.4954540505;0.4978332333;138939.02;24095617.37;"2021-11-14T23:59:59.999Z"
"2021-11-13T00:00:00.000Z";"2021-11-13T23:59:59.999Z";"2021-11-13T21:35:09.000Z";"2021-11-13T09:54:19.000Z";"2781";0.5122564387;0.5432026622;0.5112734196;0.5401186728;66410.43;26142274.17;"2021-11-13T23:59:59.999Z"
"2021-11-12T00:00:00.000Z";"2021-11-12T23:59:59.999Z";"2021-11-12T08:57:20.000Z";"2021-11-12T17:20:09.000Z";"2781";0.5754594767;0.6046176441;0.4933372224;0.5128303985;987040.95;24821494.89;"2021-11-12T23:59:59.999Z"
"2021-11-11T00:00:00.000Z";"2021-11-11T23:59:59.999Z";"2021-11-11T23:55:09.000Z";"2021-11-11T03:33:19.000Z";"2781";0.534913736;0.5748734174;0.5264776741;0.5745961676;199813.06;27811018.77;"2021-11-11T23:59:59.999Z"
"2021-11-10T00:00:00.000Z";"2021-11-10T23:59:59.999Z";"2021-11-10T13:54:06.000Z";"2021-11-10T11:58:06.000Z";"2781";0.5556513378;1.786597002;0.3804948991;0.5349159669;528528.68;25890458.09;"2021-11-10T23:59:59.999Z"
"2021-11-09T00:00:00.000Z";"2021-11-09T23:59:59.999Z";"2021-11-09T04:22:08.000Z";"2021-11-09T23:53:08.000Z";"2781";0.582479611;0.6219054155;0.5544255446;0.5556698132;490711.57;26894964.63;"2021-11-09T23:59:59.999Z"
"2021-11-08T00:00:00.000Z";"2021-11-08T23:59:59.999Z";"2021-11-08T23:56:08.000Z";"2021-11-08T00:14:07.000Z";"2781";0.4819256324;0.5841133979;0.4751374767;0.5822418922;542519.11;28181079.35;"2021-11-08T23:59:59.999Z"
"2021-11-07T00:00:00.000Z";"2021-11-07T23:59:59.999Z";"2021-11-07T23:55:07.000Z";"2021-11-07T10:26:07.000Z";"2781";0.4134850737;0.4822407381;0.4097937124;0.4821814878;834608.79;23338057.52;"2021-11-07T23:59:59.999Z"
"2021-11-06T00:00:00.000Z";"2021-11-06T23:59:59.999Z";"2021-11-06T00:23:08.000Z";"2021-11-06T12:21:08.000Z";"2781";0.4190599417;0.4225707817;0.4028613743;0.4132357684;73854.93;20001016.99;"2021-11-06T23:59:59.999Z"
"2021-11-05T00:00:00.000Z";"2021-11-05T23:59:59.999Z";"2021-11-05T14:16:09.000Z";"2021-11-05T07:36:23.000Z";"2781";0.4189665914;0.4296131029;0.4106509546;0.4192215634;150520.6;20290735.35;"2021-11-05T23:59:59.999Z"
"2021-11-04T00:00:00.000Z";"2021-11-04T23:59:59.999Z";"2021-11-04T04:39:13.000Z";"2021-11-04T19:37:08.000Z";"2781";0.4209581491;0.4290635251;0.4058854132;0.4190981519;159775.69;20284762.11;"2021-11-04T23:59:59.999Z"
"2021-11-03T00:00:00.000Z";"2021-11-03T23:59:59.999Z";"2021-11-03T10:41:09.000Z";"2021-11-03T17:37:09.000Z";"2781";0.4250381799;0.4462052287;0.4106318554;0.4209496925;388852.19;20374378.5;"2021-11-03T23:59:59.999Z"
"2021-11-02T00:00:00.000Z";"2021-11-02T23:59:59.999Z";"2021-11-02T14:55:09.000Z";"2021-11-02T05:14:09.000Z";"2781";0.4141555118;0.4373012593;0.3956220435;0.4250537593;162103.14;20573019.36;"2021-11-02T23:59:59.999Z"
"2021-11-01T00:00:00.000Z";"2021-11-01T23:59:59.999Z";"2021-11-01T17:58:09.000Z";"2021-11-01T04:06:18.000Z";"2781";0.4078419705;0.426858187;0.3952050725;0.4141253373;345815.27;20044073;"2021-11-01T23:59:59.999Z"
"2021-10-31T00:00:00.000Z";"2021-10-31T23:59:59.999Z";"2021-10-31T23:49:09.000Z";"2021-10-31T02:36:21.000Z";"2781";0.3882203462;0.4081832217;0.3821731886;0.4073235156;158964.05;19714858.15;"2021-10-31T23:59:59.999Z"
"2021-10-30T00:00:00.000Z";"2021-10-30T23:59:59.999Z";"2021-10-30T09:16:09.000Z";"2021-10-30T04:30:22.000Z";"2781";0.3952572817;0.495248971;0.3733790454;0.3877512336;708425.66;18767540.48;"2021-10-30T23:59:59.999Z"
"2021-10-29T00:00:00.000Z";"2021-10-29T23:59:59.999Z";"2021-10-29T08:43:09.000Z";"2021-10-29T00:28:09.000Z";"2781";0.3814384744;0.4124789885;0.3785719098;0.3951529756;300659.38;19125792.07;"2021-10-29T23:59:59.999Z"
"2021-10-28T00:00:00.000Z";"2021-10-28T23:59:59.999Z";"2021-10-28T17:20:09.000Z";"2021-10-28T05:27:22.000Z";"2781";0.3647241752;0.3909778704;0.3584536576;0.3813273763;380704.58;18456619.48;"2021-10-28T23:59:59.999Z"
"2021-10-27T00:00:00.000Z";"2021-10-27T23:59:59.999Z";"2021-10-27T18:42:08.000Z";"2021-10-27T00:07:08.000Z";"2781";0.3624987398;0.4001;0.3614973101;0.3652992389;536101.33;17680841.89;"2021-10-27T23:59:59.999Z"
"2021-10-26T00:00:00.000Z";"2021-10-26T23:59:59.999Z";"2021-10-26T21:36:20.000Z";"2021-10-26T06:21:23.000Z";"2781";0.3601450685;0.3730282457;0.3475040982;0.3624834016;256135.62;17544552.6;"2021-10-26T23:59:59.999Z"
"2021-10-25T00:00:00.000Z";"2021-10-25T23:59:59.999Z";"2021-10-25T20:28:10.000Z";"2021-10-25T00:23:08.000Z";"2781";0.3362345839;0.3630530219;0.3341246736;0.360070931;188160.46;17427786.66;"2021-10-25T23:59:59.999Z"
"2021-10-24T00:00:00.000Z";"2021-10-24T23:59:59.999Z";"2021-10-24T04:44:09.000Z";"2021-10-24T18:58:10.000Z";"2781";0.3450527879;0.3466604121;0.3328438723;0.3362915724;147708.35;16276842.35;"2021-10-24T23:59:59.999Z"
"2021-10-23T00:00:00.000Z";"2021-10-23T23:59:59.999Z";"2021-10-23T05:14:09.000Z";"2021-10-23T19:43:10.000Z";"2781";0.3417044422;0.3504845555;0.3332583715;0.3449765133;147480.61;16697202.02;"2021-10-23T23:59:59.999Z"
"2021-10-22T00:00:00.000Z";"2021-10-22T23:59:59.999Z";"2021-10-22T12:31:10.000Z";"2021-10-22T18:16:09.000Z";"2781";0.3630548242;0.37768853;0.3374367216;0.3417256264;212664.98;16539855.9;"2021-10-22T23:59:59.999Z"
"2021-10-21T00:00:00.000Z";"2021-10-21T23:59:59.999Z";"2021-10-21T11:08:08.000Z";"2021-10-21T17:13:09.000Z";"2781";0.3604782405;0.3797764837;0.3557895555;0.3634249989;82831.64;17590126.83;"2021-10-21T23:59:59.999Z"
"2021-10-20T00:00:00.000Z";"2021-10-20T23:59:59.999Z";"2021-10-20T23:50:08.000Z";"2021-10-20T05:45:15.000Z";"2781";0.3454157312;0.3714925668;0.3417323157;0.3603706294;170158.63;17442292.35;"2021-10-20T23:59:59.999Z"
"2021-10-19T00:00:00.000Z";"2021-10-19T23:59:59.999Z";"2021-10-19T00:15:13.000Z";"2021-10-19T20:03:15.000Z";"2781";0.3690344965;0.3741458716;0.3372291387;0.3454097669;408488.9;16718171.92;"2021-10-19T23:59:59.999Z"
"2021-10-18T00:00:00.000Z";"2021-10-18T23:59:59.999Z";"2021-10-18T01:35:08.000Z";"2021-10-18T13:47:08.000Z";"2781";0.3778668331;0.3881435597;0.3644929663;0.3687793589;186856.01;17849283.12;"2021-10-18T23:59:59.999Z"
"2021-10-17T00:00:00.000Z";"2021-10-17T23:59:59.999Z";"2021-10-17T09:38:08.000Z";"2021-10-17T10:37:09.000Z";"2781";0.3815110035;0.3940159324;0.3712933339;0.3780829339;99581.39;18299585.28;"2021-10-17T23:59:59.999Z"
"2021-10-16T00:00:00.000Z";"2021-10-16T23:59:59.999Z";"2021-10-16T03:35:08.000Z";"2021-10-16T22:31:08.000Z";"2781";0.4029900102;0.4071143897;0.378877181;0.3815173615;412215.14;18465814.95;"2021-10-16T23:59:59.999Z"
"2021-10-15T00:00:00.000Z";"2021-10-15T23:59:59.999Z";"2021-10-15T06:58:09.000Z";"2021-10-15T02:08:08.000Z";"2781";0.4089594735;0.4310919152;0.3975148041;0.4029660799;94714.51;19503953.99;"2021-10-15T23:59:59.999Z"
"2021-10-14T00:00:00.000Z";"2021-10-14T23:59:59.999Z";"2021-10-14T16:05:08.000Z";"2021-10-14T00:01:08.000Z";"2781";0.3909824063;0.4168088261;0.3905267802;0.4093449259;85905.62;19812696.39;"2021-10-14T23:59:59.999Z"
"2021-10-13T00:00:00.000Z";"2021-10-13T23:59:59.999Z";"2021-10-13T18:28:08.000Z";"2021-10-13T14:07:09.000Z";"2781";0.3824671371;0.3930775487;0.3781423832;0.3908568723;174021.91;18917856.45;"2021-10-13T23:59:59.999Z"
"2021-10-12T00:00:00.000Z";"2021-10-12T23:59:59.999Z";"2021-10-12T14:22:08.000Z";"2021-10-12T21:40:08.000Z";"2781";0.4229427607;0.4238267723;0.3711389762;0.3823682554;454221.91;18506999.05;"2021-10-12T23:59:59.999Z"
"2021-10-11T00:00:00.000Z";"2021-10-11T23:59:59.999Z";"2021-10-11T15:08:08.000Z";"2021-10-11T14:30:15.000Z";"2781";0.3997013365;0.4384608059;0.3917369793;0.4231033315;161157.78;20478616.73;"2021-10-11T23:59:59.999Z"
"2021-10-10T00:00:00.000Z";"2021-10-10T23:59:59.999Z";"2021-10-10T12:10:09.000Z";"2021-10-10T23:54:09.000Z";"2781";0.4214124281;0.4246328521;0.3993557909;0.3999327717;31952.84;19357138.89;"2021-10-10T23:59:59.999Z"
"2021-10-09T00:00:00.000Z";"2021-10-09T23:59:59.999Z";"2021-10-09T13:44:08.000Z";"2021-10-09T02:07:08.000Z";"2781";0.4095852934;0.4238624257;0.4072785831;0.4215771723;103151.15;20404749.13;"2021-10-09T23:59:59.999Z"
"2021-10-08T00:00:00.000Z";"2021-10-08T23:59:59.999Z";"2021-10-08T23:13:09.000Z";"2021-10-08T20:58:09.000Z";"2781";0.399088946;0.4138189711;0.3874925438;0.40958914;205393.45;19824516.6;"2021-10-08T23:59:59.999Z"
"2021-10-07T00:00:00.000Z";"2021-10-07T23:59:59.999Z";"2021-10-07T06:37:09.000Z";"2021-10-07T07:21:16.000Z";"2781";0.4085491467;0.4085945624;0.3839887206;0.3994740256;114872.67;19334935.13;"2021-10-07T23:59:59.999Z"
"2021-10-06T00:00:00.000Z";"2021-10-06T23:59:59.999Z";"2021-10-06T23:41:09.000Z";"2021-10-06T09:34:09.000Z";"2781";0.3868174397;0.409570688;0.368903908;0.4083944676;109451.53;19766693.28;"2021-10-06T23:59:59.999Z"
"2021-10-05T00:00:00.000Z";"2021-10-05T23:59:59.999Z";"2021-10-05T23:43:09.000Z";"2021-10-05T00:07:08.000Z";"2781";0.3567698366;0.3884917259;0.3552921187;0.387135137;193720.6;18737720.8;"2021-10-05T23:59:59.999Z"
"2021-10-04T00:00:00.000Z";"2021-10-04T23:59:59.999Z";"2021-10-04T00:06:18.000Z";"2021-10-04T22:52:09.000Z";"2781";0.382636157;0.3829852731;0.3537408169;0.3567437904;138343.72;17266749.79;"2021-10-04T23:59:59.999Z"
"2021-10-03T00:00:00.000Z";"2021-10-03T23:59:59.999Z";"2021-10-03T20:40:09.000Z";"2021-10-03T09:22:09.000Z";"2781";0.3776162052;0.3890294257;0.3722133189;0.3825775523;79497.21;18517129.23;"2021-10-03T23:59:59.999Z"
"2021-10-02T00:00:00.000Z";"2021-10-02T23:59:59.999Z";"2021-10-02T19:40:09.000Z";"2021-10-02T05:04:09.000Z";"2781";0.3729612869;0.3851966782;0.3661800529;0.3777925414;34943.46;18285530;"2021-10-02T23:59:59.999Z"
"2021-10-01T00:00:00.000Z";"2021-10-01T23:59:59.999Z";"2021-10-01T22:22:09.000Z";"2021-10-01T00:00:09.000Z";"2781";0.3322728978;0.3877428206;0.3322728978;0.3729280053;271422.28;18050081.68;"2021-10-01T23:59:59.999Z"
"2021-09-30T00:00:00.000Z";"2021-09-30T23:59:59.999Z";"2021-09-30T07:04:09.000Z";"2021-09-30T12:43:08.000Z";"2781";0.3306151899;0.352570236;0.3173174702;0.3322216708;110135.92;16079855.11;"2021-09-30T23:59:59.999Z"
"2021-09-29T00:00:00.000Z";"2021-09-29T23:59:59.999Z";"2021-09-29T13:59:09.000Z";"2021-09-29T00:21:15.000Z";"2781";0.3192574382;0.3406090767;0.3177319958;0.3308634774;37730.35;16014117.22;"2021-09-29T23:59:59.999Z"
"2021-09-28T00:00:00.000Z";"2021-09-28T23:59:59.999Z";"2021-09-28T04:53:09.000Z";"2021-09-28T22:32:09.000Z";"2781";0.3368345117;0.3422978886;0.317027584;0.3193338648;48265.4;15456072.65;"2021-09-28T23:59:59.999Z"
"2021-09-27T00:00:00.000Z";"2021-09-27T23:59:59.999Z";"2021-09-27T09:34:09.000Z";"2021-09-27T23:45:10.000Z";"2781";0.3409975796;0.3543255114;0.336201682;0.3367315666;36133.34;16298138.5;"2021-09-27T23:59:59.999Z"
"2021-09-26T00:00:00.000Z";"2021-09-26T23:59:59.999Z";"2021-09-26T18:11:09.000Z";"2021-09-26T09:13:09.000Z";"2781";0.3505205228;0.3554914528;0.3266841366;0.3411258443;33745.42;16510825.86;"2021-09-26T23:59:59.999Z"
"2021-09-25T00:00:00.000Z";"2021-09-25T23:59:59.999Z";"2021-09-25T22:56:09.000Z";"2021-09-25T09:04:09.000Z";"2781";0.3444192173;0.3514825739;0.3319426117;0.3505745156;19329.42;16968150.83;"2021-09-25T23:59:59.999Z"
"2021-09-24T00:00:00.000Z";"2021-09-24T23:59:59.999Z";"2021-09-24T00:16:09.000Z";"2021-09-24T11:20:09.000Z";"2781";0.3628612416;0.3638775073;0.3242641334;0.3442760532;93034.58;16663299.06;"2021-09-24T23:59:59.999Z"
"2021-09-23T00:00:00.000Z";"2021-09-23T23:59:59.999Z";"2021-09-23T03:54:28.000Z";"2021-09-23T12:24:18.000Z";"2781";0.364110617;0.3689712193;0.3505732751;0.3628250688;73477.07;17561089.63;"2021-09-23T23:59:59.999Z"
"2021-09-22T00:00:00.000Z";"2021-09-22T23:59:59.999Z";"2021-09-22T17:22:12.000Z";"2021-09-22T00:01:12.000Z";"2781";0.3348908776;0.3687206476;0.3345964898;0.3641098015;44240.48;17623271.96;"2021-09-22T23:59:59.999Z"
"2021-09-21T00:00:00.000Z";"2021-09-21T23:59:59.999Z";"2021-09-21T15:39:38.000Z";"2021-09-21T21:21:38.000Z";"2781";0.3466963497;0.3585353098;0.3222958038;0.3347422533;176149.53;16201853.78;"2021-09-21T23:59:59.999Z"
"2021-09-20T00:00:00.000Z";"2021-09-20T23:59:59.999Z";"2021-09-20T00:00:13.000Z";"2021-09-20T21:19:09.000Z";"2781";0.4158631116;0.4158631116;0.3462132474;0.3468561514;215276.81;16788178.35;"2021-09-20T23:59:59.999Z"
"2021-09-19T00:00:00.000Z";"2021-09-19T23:59:59.999Z";"2021-09-19T08:53:08.000Z";"2021-09-19T22:50:08.000Z";"2781";0.4629381191;0.4660873978;0.4124029796;0.4158656447;252362.55;20128305.59;"2021-09-19T23:59:59.999Z"
"2021-09-18T00:00:00.000Z";"2021-09-18T23:59:59.999Z";"2021-09-18T23:57:12.000Z";"2021-09-18T20:45:12.000Z";"2781";0.4383121984;0.4635570955;0.4346047386;0.4629241471;221135.17;22405983.32;"2021-09-18T23:59:59.999Z"
"2021-09-17T00:00:00.000Z";"2021-09-17T23:59:59.999Z";"2021-09-17T08:58:08.000Z";"2021-09-17T14:53:08.000Z";"2781";0.4644273682;0.4674106845;0.4330002586;0.4380104896;104880.54;21200137.83;"2021-09-17T23:59:59.999Z"
"2021-09-16T00:00:00.000Z";"2021-09-16T23:59:59.999Z";"2021-09-16T05:02:08.000Z";"2021-09-16T21:15:16.000Z";"2781";0.5009533611;0.5048941055;0.4556148584;0.4645376965;206423.77;22484080.69;"2021-09-16T23:59:59.999Z"
"2021-09-15T00:00:00.000Z";"2021-09-15T23:59:59.999Z";"2021-09-15T10:59:08.000Z";"2021-09-15T17:18:17.000Z";"2781";0.5105074877;0.5216563125;0.4902539601;0.5004111215;220769.49;24220389.69;"2021-09-15T23:59:59.999Z"
"2021-09-14T00:00:00.000Z";"2021-09-14T23:59:59.999Z";"2021-09-14T23:59:08.000Z";"2021-09-14T06:49:08.000Z";"2781";0.4787393031;0.510370403;0.4715651897;0.510370403;105910.23;24702428.69;"2021-09-14T23:59:59.999Z"
"2021-09-13T00:00:00.000Z";"2021-09-13T23:59:59.999Z";"2021-09-13T05:02:08.000Z";"2021-09-13T14:35:08.000Z";"2781";0.51299704;0.51553783;0.4577131695;0.4787864284;125034.15;23173733.31;"2021-09-13T23:59:59.999Z"
"2021-09-12T00:00:00.000Z";"2021-09-12T23:59:59.999Z";"2021-09-12T16:25:08.000Z";"2021-09-12T21:41:08.000Z";"2781";0.52910999;0.56516185;0.49665994;0.51320215;375808.19;24839488.06;"2021-09-12T23:59:59.999Z"
"2021-09-11T00:00:00.000Z";"2021-09-11T23:59:59.999Z";"2021-09-11T14:56:08.000Z";"2021-09-11T03:49:08.000Z";"2781";0.52775486;0.54534559;0.51070946;0.52917473;105298.65;25612576.42;"2021-09-11T23:59:59.999Z"
"2021-09-10T00:00:00.000Z";"2021-09-10T23:59:59.999Z";"2021-09-10T04:33:12.000Z";"2021-09-10T15:04:08.000Z";"2781";0.53619176;0.54468444;0.49565847;0.52796236;214622.93;25553896.58;"2021-09-10T23:59:59.999Z"
"2021-09-09T00:00:00.000Z";"2021-09-09T23:59:59.999Z";"2021-09-09T18:11:08.000Z";"2021-09-09T06:29:07.000Z";"2781";0.52876543;0.60028987;0.49795492;0.536237;404661.27;25954397.57;"2021-09-09T23:59:59.999Z"
"2021-09-08T00:00:00.000Z";"2021-09-08T23:59:59.999Z";"2021-09-08T02:47:08.000Z";"2021-09-08T08:27:10.000Z";"2781";0.54833957;0.56157248;0.51234341;0.5295968;164318.97;25633005.34;"2021-09-08T23:59:59.999Z"
"2021-09-07T00:00:00.000Z";"2021-09-07T23:59:59.999Z";"2021-09-07T08:03:07.000Z";"2021-09-07T22:17:07.000Z";"2781";0.64180618;0.6735284;0.53920282;0.54855957;366259.17;26550821.82;"2021-09-07T23:59:59.999Z"
"2021-09-06T00:00:00.000Z";"2021-09-06T23:59:59.999Z";"2021-09-06T18:09:21.000Z";"2021-09-06T12:22:16.000Z";"2781";0.60793961;0.70608124;0.58400759;0.64194486;697261.06;31070761.67;"2021-09-06T23:59:59.999Z"
"2021-09-05T00:00:00.000Z";"2021-09-05T23:59:59.999Z";"2021-09-05T13:25:10.000Z";"2021-09-05T09:53:10.000Z";"2781";0.6089262;0.66053161;0.59687544;0.60812339;232808.88;29433769.33;"2021-09-05T23:59:59.999Z"
"2021-09-04T00:00:00.000Z";"2021-09-04T23:59:59.999Z";"2021-09-04T08:53:09.000Z";"2021-09-04T00:13:08.000Z";"2781";0.58316485;0.63325769;0.5829503;0.608661;169026.28;29459790.01;"2021-09-04T23:59:59.999Z"
"2021-09-03T00:00:00.000Z";"2021-09-03T23:59:59.999Z";"2021-09-03T17:38:08.000Z";"2021-09-03T04:41:07.000Z";"2781";0.56069631;0.61115916;0.54898179;0.58316358;216295.47;28225689.88;"2021-09-03T23:59:59.999Z"
"2021-09-02T00:00:00.000Z";"2021-09-02T23:59:59.999Z";"2021-09-02T20:54:07.000Z";"2021-09-02T00:53:08.000Z";"2781";0.54529824;0.57184479;0.54037205;0.56062158;194367.56;27134635.1;"2021-09-02T23:59:59.999Z"
"2021-09-01T00:00:00.000Z";"2021-09-01T23:59:59.999Z";"2021-09-01T05:22:22.000Z";"2021-09-01T03:04:46.000Z";"2781";0.51317985;0.56420369;0.50860547;0.54370414;216757.57;26315814.19;"2021-09-01T23:59:59.999Z"
"2021-08-31T00:00:00.000Z";"2021-08-31T23:59:59.999Z";"2021-08-31T13:17:48.000Z";"2021-08-31T05:45:21.000Z";"2781";0.49966455;0.55029547;0.48351302;0.51311626;105385.54;24835330.68;"2021-08-31T23:59:59.999Z"
